title,current price,full day fee,fluctuation rate,face value,market cap,number of listed shares,foreigner ratio,trading volume,PER,ROE
삼성 인버스 2X 나스닥 100 ETN(H),"5,965",20,+0.34%,0,"5,000",298,0.00,"45,399",N/A,N/A
TIGER 미국달러선물인버스2X,"6,755",80,-1.17%,0,"4,400",297,0.00,"26,472",N/A,N/A
ACE 200TR,"21,210",90,-0.42%,0,"1,400",297,100.00,"4,585",N/A,N/A
KBSTAR 내수주플러스,"8,305",80,+0.97%,0,"3,560",296,0.00,886,N/A,N/A
삼성 KRX 금현물 ETN,"14,780",30,+0.20%,0,"2,000",296,0.00,507,N/A,N/A
ARIRANG 미국장기우량회사채,"87,700",495,-0.56%,0,335,294,0.00,"1,463",N/A,N/A
KODEX K-미래차액티브,"10,095",100,-0.98%,0,"2,900",293,0.24,"61,139",N/A,N/A
미래에셋 인버스 2X 코스피200 선물 ETN,"14,520",85,+0.59%,0,"2,000",290,0.00,"7,290",N/A,N/A
미래에셋 원유선물혼합 ETN(H),"28,990",0,0.00%,0,"1,000",290,0.00,0,N/A,N/A
SOL 미국S&P500ESG,"10,735",60,+0.56%,0,"2,700",290,0.00,"5,347",N/A,N/A
KBSTAR 배터리 리사이클링iSelect,"16,165",95,+0.59%,0,"1,780",288,0.39,"73,974",N/A,N/A
신한 콩 선물 ETN(H),"14,380",135,+0.95%,0,"2,000",288,0.00,8,N/A,N/A
KODEX KRX300,"15,965",95,-0.59%,0,"1,800",287,0.07,"1,380",N/A,N/A
녹십자홀딩스2우,"33,900",800,-2.31%,500,846,287,0.06,639,51.13,N/A
코오롱모빌리티그룹우,"11,580",150,-1.28%,500,"2,456",284,0.27,"17,059",N/A,N/A
KODEX 200IT TR,"11,850",30,-0.25%,0,"2,400",284,0.02,779,N/A,N/A
TRUE 블룸버그 레버리지 WTI원유 선물 ETN,"14,200",370,-2.54%,0,"2,000",284,0.00,"2,845",N/A,N/A
체시스,882,7,-0.79%,500,"32,000",282,0.73,"64,531",-5.01,-15.16
금호전기,946,9,-0.94%,500,"29,783",282,1.61,"67,733",-1.37,-61.11
KODEX 에너지화학,"19,110",70,+0.37%,0,"1,470",281,0.06,"28,813",N/A,N/A
KODEX 아시아반도체공급망exChina액티브,"10,760",10,-0.09%,0,"2,600",280,0.00,"6,653",N/A,N/A
신한 레버리지 미국달러 선물 ETN,"13,965",160,+1.16%,0,"2,000",279,0.00,174,N/A,N/A
ACE 국고채3년,"103,170",20,-0.02%,0,270,279,0.00,703,N/A,N/A
TIGER 200TR,"18,510",50,-0.27%,0,"1,500",278,0.13,"2,514",N/A,N/A
KODEX 고배당,"9,555",20,-0.21%,0,"2,900",277,0.23,"13,358",N/A,N/A
KODEX 미국S&P500에너지(합성),"13,260",100,-0.75%,0,"2,084",276,0.01,"13,050",N/A,N/A
ACE 미국친환경그린테마INDXX,"10,155",210,+2.11%,0,"2,700",274,0.00,"5,411",N/A,N/A
하나 레버리지 옥수수 선물 ETN(H),"27,270",765,+2.89%,0,"1,000",273,0.00,3,N/A,N/A
KODEX 탄소효율그린뉴딜,"8,510",20,-0.23%,0,"3,200",272,0.00,"2,063",N/A,N/A
신한 은 선물 ETN(H),"13,605",205,-1.48%,0,"2,000",272,0.00,119,N/A,N/A
하나 Solactive 2X US Tech Top 10 ETN(H),"27,000",0,0.00%,0,"1,000",270,0.00,0,N/A,N/A
ARIRANG 미국나스닥테크,"21,530",65,+0.30%,0,"1,250",269,0.00,"1,087",N/A,N/A
SOL 글로벌탄소배출권선물IHS(합성),"13,370",85,-0.63%,0,"2,000",267,0.22,"6,677",N/A,N/A
ARIRANG K방산Fn,"11,580",20,+0.17%,0,"2,300",266,0.07,"101,902",N/A,N/A
신한 브렌트원유 선물 ETN(H),"13,295",185,-1.37%,0,"2,000",266,0.00,10,N/A,N/A
KBSTAR 200선물인버스2X,"2,620",10,+0.38%,0,"10,100",265,0.08,"71,686",N/A,N/A
신한 레버리지 코스피 200 선물 ETN,"26,455",120,+0.46%,0,"1,000",265,0.00,2,N/A,N/A
KODEX S&P글로벌인프라(합성),"14,690",55,+0.38%,0,"1,796",264,0.13,"4,190",N/A,N/A
삼성 레버리지 코스피200 선물 ETN,"26,365",130,-0.49%,0,"1,000",264,0.00,"7,924",N/A,N/A
KODEX 미국채10년선물,"11,440",20,-0.17%,0,"2,300",263,0.58,"92,748",N/A,N/A
KBSTAR 국채선물10년,"51,435",115,-0.22%,0,508,261,0.00,19,N/A,N/A
TRUE 블룸버그 레버리지 천연가스 선물 ETN,"1,300",85,+7.00%,0,"20,000",260,0.00,"495,535",N/A,N/A
TRUE 레버리지 금 선물 ETN,"25,880",0,0.00%,0,"1,000",259,0.00,0,N/A,N/A
메리츠 미국채10년 ETN(H),"8,575",50,-0.58%,0,"3,000",257,0.00,292,N/A,N/A
한화투자증권우,"5,350",90,-1.65%,"5,000","4,800",257,0.52,"13,629",-21.40,N/A
TRUE 인버스 2X 베트남 VN30 선물 ETN(H),"25,235",120,+0.48%,0,"1,000",252,0.00,476,N/A,N/A
TIGER 구리실물,"10,685",95,-0.88%,0,"2,350",251,0.00,"9,533",N/A,N/A
TIGER 글로벌멀티에셋TIF액티브,"9,655",35,+0.36%,0,"2,600",251,0.00,"1,625",N/A,N/A
ARIRANG 미국단기우량회사채,"109,070",225,+0.21%,0,230,251,0.00,12,N/A,N/A
ACE ESG액티브,"7,595",0,0.00%,0,"3,300",251,0.00,444,N/A,N/A
메리츠 레버리지 대표 농산물 선물 ETN(H),"24,920","1,060",+4.44%,0,"1,000",249,0.00,861,N/A,N/A
대신 레버리지 KRX 금현물 ETN,"24,835",50,-0.20%,0,"1,000",248,0.00,2,N/A,N/A
KBSTAR 국고채3년,"109,105",25,-0.02%,0,225,245,0.00,102,N/A,N/A
TIGER 인도니프티50레버리지(합성),"24,540",170,+0.70%,0,"1,000",245,0.00,"4,185",N/A,N/A
KODEX 200롱코스닥150숏선물,"8,755",5,+0.06%,0,"2,800",245,0.00,"29,156",N/A,N/A
TIGER 차이나반도체FACTSET,"7,745",5,+0.06%,0,"3,120",242,0.36,"31,436",N/A,N/A
HANARO Fn K-POP&미디어,"9,800",70,-0.71%,0,"2,450",240,0.00,"83,627",N/A,N/A
TIGER MKF배당귀족,"11,430",5,+0.04%,0,"2,100",240,0.00,"1,852",N/A,N/A
하이트론,"2,470",0,0.00%,500,"9,611",237,0.68,0,-3.08,-45.71
하나 Solactive US Tech Top 10 ETN(H),"11,850",0,0.00%,0,"2,000",237,0.00,0,N/A,N/A
신한 옥수수 선물 ETN(H),"11,820",110,+0.94%,0,"2,000",236,0.00,20,N/A,N/A
KODEX 미국러셀2000(H),"11,490",100,+0.88%,0,"2,050",236,0.00,656,N/A,N/A
미래에셋 Q150 Core5 ETN,"11,610",5,+0.04%,0,"2,000",232,0.00,6,N/A,N/A
메리츠 레버리지 인플레이션 국채 ETN,"11,600",35,-0.30%,0,"2,000",232,0.00,2,N/A,N/A
삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,"23,165",350,+1.53%,0,"1,000",232,0.00,24,N/A,N/A
신한 인버스 2X 코스닥 150 선물 ETN,"9,165",110,+1.21%,0,"2,500",229,0.00,"35,574",N/A,N/A
WOORI 대한민국국고채액티브,"51,650",10,-0.02%,0,442,228,0.00,"2,718",N/A,N/A
TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,"22,810",0,0.00%,0,"1,000",228,0.00,0,N/A,N/A
QV 인버스 미국 IT TOP5 ETN(H),"11,320",30,+0.27%,0,"2,000",226,0.00,2,N/A,N/A
메리츠 레버리지 국채30년 ETN,"5,660",20,-0.35%,0,"4,000",226,0.00,"15,182",N/A,N/A
미래에셋 인버스 코스피200 선물 ETN,"11,315",60,+0.53%,0,"2,000",226,0.00,141,N/A,N/A
신한 인버스 코스피 200 선물 ETN,"11,250",10,-0.09%,0,"2,000",225,0.00,"4,525",N/A,N/A
TRUE 레버리지 플래티넘 선물 ETN,"22,480",385,+1.74%,0,"1,000",225,0.00,469,N/A,N/A
KODEX TRF5050,"12,480",55,-0.44%,0,"1,800",225,0.00,"4,662",N/A,N/A
KODEX 코스피대형주,"12,440",30,-0.24%,0,"1,800",224,0.00,"13,801",N/A,N/A
HANARO 코스닥150,"13,745",85,-0.61%,0,"1,620",223,0.03,"2,089",N/A,N/A
QV 레버리지 금 선물 ETN(H),"22,240",385,-1.70%,0,"1,000",222,0.00,500,N/A,N/A
하나 -0.5X S&P500 VIX S/T 선물 ETN(H),"22,225",0,0.00%,0,"1,000",222,0.00,0,N/A,N/A
KBSTAR 글로벌4차산업IT(합성 H),"19,290",0,0.00%,0,"1,150",222,0.00,"4,537",N/A,N/A
메리츠 레버리지 금 선물 ETN(H),"22,130",310,-1.38%,0,"1,000",221,0.00,"10,002",N/A,N/A
미래에셋 인버스 천연가스 선물 ETN(H),"22,070",740,-3.24%,0,"1,000",221,0.00,135,N/A,N/A
메리츠 인버스 천연가스 선물 ETN(H),"22,065",780,-3.41%,0,"1,000",221,0.00,"16,934",N/A,N/A
코아스,713,2,+0.28%,500,"30,907",220,0.77,"47,283",-11.50,-10.57
KODEX TRF7030,"13,760",40,+0.29%,0,"1,600",220,0.00,"5,716",N/A,N/A
메리츠 인플레이션 국채 ETN,"11,000",10,-0.09%,0,"2,000",220,0.00,2,N/A,N/A
KODEX 삼성전자채권혼합Wise,"10,435",5,-0.05%,0,"2,100",219,0.24,"9,261",N/A,N/A
솔루스첨단소재2우B,"11,580",90,-0.77%,100,"1,889",219,0.04,"2,264",-44.71,N/A
대덕전자1우,"10,430",150,-1.42%,500,"2,096",219,0.99,"10,070",2.92,N/A
TIGER KRX2차전지K-뉴딜레버리지,"12,050",105,+0.88%,0,"1,800",217,10.03,"282,224",N/A,N/A
TIGER KRX게임K-뉴딜,"6,370",110,-1.70%,0,"3,400",217,0.15,"60,982",N/A,N/A
TIGER 농산물선물Enhanced(H),"7,725",150,+1.98%,0,"2,800",216,0.00,"18,411",N/A,N/A
메리츠 레버리지 미국채30년 ETN(H),"7,115",190,-2.60%,0,"3,000",213,0.00,"161,979",N/A,N/A
TIGER 차이나CSI300인버스(합성),"7,615",75,-0.98%,0,"2,800",213,1.91,"1,239",N/A,N/A
KODEX 배당성장채권혼합,"11,815",15,-0.13%,0,"1,800",213,0.00,"3,215",N/A,N/A
미래에셋 미디어엔터 Core5 ETN,"10,585",0,0.00%,0,"2,000",212,0.00,0,N/A,N/A
ARIRANG 코스피50,"23,425",150,-0.64%,0,900,211,0.06,550,N/A,N/A
신한 블룸버그 2X 천연가스 선물 ETN(H),"1,405",70,+5.24%,0,"15,000",211,0.00,"658,138",N/A,N/A
KODEX 글로벌로봇(합성),"16,570",5,+0.03%,0,"1,260",209,0.52,"7,186",N/A,N/A
신한 다우존스지수 선물 ETN(H),"20,770",25,+0.12%,0,"1,000",208,0.00,10,N/A,N/A
대상우,"14,980",10,-0.07%,"1,000","1,370",205,0.87,"3,455",6.50,N/A
키움 인버스 미국달러선물 ETN,"10,105",0,0.00%,0,"2,000",202,0.00,0,N/A,N/A
TRUE 인버스 2X 구리 선물 ETN,"20,145",545,+2.78%,0,"1,000",201,0.00,"4,802",N/A,N/A
신한 인버스 2X 다우존스지수 선물 ETN(H),"2,010",5,-0.25%,0,"10,000",201,0.00,"9,506",N/A,N/A
TIGER 원유선물인버스(H),"3,150",35,+1.12%,0,"6,350",200,1.10,"109,320",N/A,N/A
미래에셋 코스닥150 선물 ETN,"9,945",5,-0.05%,0,"2,000",199,0.00,3,N/A,N/A
KBSTAR 미국S&P원유생산기업(합성 H),"6,005",165,-2.67%,0,"3,300",198,0.84,"21,961",N/A,N/A
메리츠 인버스 국채3년 ETN,"9,905",5,+0.05%,0,"2,000",198,0.00,2,N/A,N/A
신한 K200 USD 선물 바이셀 ETN,"9,845",85,-0.86%,0,"2,000",197,0.00,17,N/A,N/A
QV iSelect 글로벌 EMP ETN(H),"9,820",0,0.00%,0,"2,000",196,0.00,0,N/A,N/A
TIGER 코스피고배당,"14,170",10,+0.07%,0,"1,380",196,0.08,"3,644",N/A,N/A
KBSTAR 200선물레버리지,"15,040",110,-0.73%,0,"1,300",196,1.79,"5,209",N/A,N/A
KODEX 게임산업,"8,480",95,-1.11%,0,"2,300",195,0.00,"82,181",N/A,N/A
신한 레버리지 구리 선물 ETN,"19,500",400,-2.01%,0,"1,000",195,0.00,594,N/A,N/A
TRUE 레버리지 은 선물 ETN,"19,465",550,-2.75%,0,"1,000",195,0.00,365,N/A,N/A
메리츠 국채10년 ETN,"9,715",20,-0.21%,0,"2,000",194,0.00,2,N/A,N/A
ACE 코스닥150,"13,850",75,-0.54%,0,"1,400",194,0.00,"2,735",N/A,N/A
코리아써우,"6,530",170,-2.54%,500,"2,965",194,1.09,"8,390",2.60,N/A
KODEX K-친환경선박액티브,"10,440",30,-0.29%,0,"1,850",193,0.00,"16,887",N/A,N/A
ACE 아시아TOP50S&P,"12,855",0,0.00%,0,"1,500",193,0.00,"1,178",N/A,N/A
삼성중공우,"167,800",900,-0.53%,"1,000",115,193,2.35,264,-238.35,N/A
넥센타이어1우B,"2,960",40,-1.33%,500,"6,500",192,5.27,"18,332",-11.09,N/A
NPC우,"3,640",25,-0.68%,500,"5,280",192,2.77,"18,240",5.43,N/A
TIGER 코스닥150바이오테크,"8,075",205,-2.48%,0,"2,380",192,0.01,"198,497",N/A,N/A
TIGER 200동일가중,"11,305",80,-0.70%,0,"1,700",192,0.00,2,N/A,N/A
비케이탑스,904,0,0.00%,500,"21,248",192,1.14,0,-1.28,-228.88
신한 코스닥 150 ETN,"9,520",5,-0.05%,0,"2,000",190,0.00,2,N/A,N/A
미래에셋 레버리지 은 선물 ETN,"19,040",340,-1.75%,0,"1,000",190,0.00,2,N/A,N/A
KB 레버리지 KOSDAQ 150 선물 ETN,"37,310",150,-0.40%,0,500,187,0.00,10,N/A,N/A
신한 FnGuide 치킨 ETN,"9,320",75,-0.80%,0,"2,000",186,0.00,103,N/A,N/A
TIGER 미국나스닥100TR채권혼합Fn,"10,640",10,-0.09%,0,"1,750",186,0.00,"8,773",N/A,N/A
TIGER 차이나항셍테크레버리지(합성 H),"8,355",220,-2.57%,0,"2,210",185,4.10,"81,603",N/A,N/A
TRUE 인버스 2X 금 선물 ETN,"18,440",365,+2.02%,0,"1,000",184,0.00,307,N/A,N/A
LX홀딩스1우,"12,530","1,620",-11.45%,"1,000","1,465",184,3.28,"98,993",5.73,N/A
LX하우시스우,"17,780",220,-1.22%,"5,000","1,032",184,12.03,513,-1.52,N/A
대신 밀 선물 ETN(H),"9,160",340,+3.85%,0,"2,000",183,0.00,"7,728",N/A,N/A
메리츠 미국 인플레이션 국채 ETN(H),"9,160",0,0.00%,0,"2,000",183,0.00,0,N/A,N/A
KODEX 코스피100,"26,170",10,+0.04%,0,700,183,0.00,"3,430",N/A,N/A
하이트진로2우B,"16,100",10,+0.06%,"5,000","1,130",182,2.67,468,13.19,N/A
ACE 친환경자동차밸류체인액티브,"12,090",65,-0.53%,0,"1,500",181,0.00,"6,195",N/A,N/A
TIGER 200 에너지화학,"17,090",25,+0.15%,0,"1,060",181,0.02,"6,491",N/A,N/A
신한 인버스 코스닥 150 선물 ETN,"9,010",20,+0.22%,0,"2,000",180,0.00,541,N/A,N/A
미래에셋 인버스 코스닥150 선물 ETN,"9,000",50,+0.56%,0,"2,000",180,0.00,583,N/A,N/A
QV 블룸버그 -2X WTI원유선물 ETN,"17,950",635,+3.67%,0,"1,000",180,0.00,535,N/A,N/A
하나 S&P 인버스 2X WTI원유 선물 ETN,"17,940",585,+3.37%,0,"1,000",179,0.00,934,N/A,N/A
코오롱글로벌우,"24,200",650,-2.62%,"5,000",741,179,0.13,"3,343",4.25,N/A
에셋플러스 코리아플랫폼액티브,"7,165",45,+0.63%,0,"2,500",179,0.92,"23,874",N/A,N/A
신한 블룸버그 인버스 2X WTI원유 선물 ETN,"17,875",560,+3.23%,0,"1,000",179,0.00,"32,978",N/A,N/A
KB S&P 인버스 2X WTI원유 선물 ETN,"17,855",525,+3.03%,0,"1,000",179,0.00,"10,709",N/A,N/A
하나 인버스 2X 구리 선물 ETN(H),"17,800",300,+1.71%,0,"1,000",178,0.00,100,N/A,N/A
KODEX 배당성장,"13,675",55,+0.40%,0,"1,300",178,0.25,"1,510",N/A,N/A
ACE 러시아MSCI(합성),"9,590",0,0.00%,0,"1,850",177,0.15,0,N/A,N/A
KB 레버리지 항셍테크 선물 ETN(H) B,"17,710",305,-1.69%,0,"1,000",177,0.00,"1,001",N/A,N/A
메리츠 인버스 2X 구리 선물 ETN(H),"17,630",0,0.00%,0,"1,000",176,0.00,0,N/A,N/A
TRUE 레버리지 구리 선물 ETN,"17,610",350,-1.95%,0,"1,000",176,0.00,"2,002",N/A,N/A
QV 인버스 레버리지 구리 선물 ETN(H),"17,500",0,0.00%,0,"1,000",175,0.00,0,N/A,N/A
ARIRANG KOFR금리,"100,355",15,+0.01%,0,173,174,0.00,163,N/A,N/A
TRUE 인버스 2X 유로스탁스50 ETN(H) B,"17,335",135,+0.78%,0,"1,000",173,0.00,"1,348",N/A,N/A
미래에셋 코스피200 선물 ETN,"8,615",35,-0.40%,0,"2,000",172,0.00,"35,060",N/A,N/A
KBSTAR 차이나HSCEI(H),"8,185",10,-0.12%,0,"2,100",172,0.22,"10,189",N/A,N/A
코오롱우,"15,890",50,-0.31%,"5,000","1,076",171,6.11,"1,617",1.59,N/A
KODEX 보험,"7,760",140,+1.84%,0,"2,200",171,0.39,"41,950",N/A,N/A
메리츠 레버리지 은 선물 ETN(H),"17,060",610,-3.45%,0,"1,000",171,0.00,10,N/A,N/A
신한 코스피 200 ETN,"8,520",20,-0.23%,0,"2,000",170,0.00,6,N/A,N/A
QV 레버리지 은 선물 ETN(H),"16,930",735,-4.16%,0,"1,000",169,0.00,122,N/A,N/A
메리츠 블룸버그 인버스 2X WTI선물 ETN(H),"16,905",535,+3.27%,0,"1,000",169,0.00,"3,307",N/A,N/A
KODEX Fn시스템반도체,"8,450",150,-1.74%,0,"2,000",169,0.01,"55,931",N/A,N/A
삼성 S&P500 VIX S/T 선물 ETN,"16,830",290,-1.69%,0,"1,000",168,0.00,"15,898",N/A,N/A
삼양홀딩스우,"55,200",100,+0.18%,"5,000",304,168,1.36,10,6.89,N/A
마이티 다이나믹퀀트액티브,"11,615",15,-0.13%,0,"1,440",167,0.00,247,N/A,N/A
미래에셋 S&P 유럽탄소배출권 선물 ETN,"16,580",0,0.00%,0,"1,000",166,0.00,0,N/A,N/A
KBSTAR 200선물인버스,"5,865",15,+0.26%,0,"2,800",164,0.00,828,N/A,N/A
메리츠 인버스 2X 금 선물 ETN(H),"16,320",175,+1.08%,0,"1,000",163,0.00,41,N/A,N/A
KOSEF 미국달러선물레버리지,"11,970",135,+1.14%,0,"1,360",163,0.00,939,N/A,N/A
에이리츠,"3,645",30,-0.82%,"5,000","4,463",163,0.24,"5,078",-11.83,-3.96
삼성 인버스 2X 항셍테크 ETN(H),"8,125",120,+1.50%,0,"2,000",162,0.00,"23,540",N/A,N/A
ARIRANG ESG성장주액티브,"8,100",65,-0.80%,0,"2,000",162,0.00,"3,416",N/A,N/A
ARIRANG 미국다우존스고배당주(합성 H),"15,705",85,+0.54%,0,"1,030",162,0.00,"1,681",N/A,N/A
KODEX 미국나스닥100(H),"10,780",25,-0.23%,0,"1,500",162,0.16,"25,367",N/A,N/A
TIGER 일본엔선물,"9,510",20,+0.21%,0,"1,700",162,0.34,"10,607",N/A,N/A
HANARO Fn K-게임,"5,130",60,-1.16%,0,"3,150",162,0.00,"5,281",N/A,N/A
FOCUS KRX300,"16,140",0,0.00%,0,"1,000",161,0.00,0,N/A,N/A
QV 레버리지 구리 선물 ETN(H),"16,095",0,0.00%,0,"1,000",161,0.00,0,N/A,N/A
TIGER 유로스탁스배당30,"11,495",0,0.00%,0,"1,400",161,0.00,"1,229",N/A,N/A
TRUE FTSE100 ETN,"16,090",0,0.00%,0,"1,000",161,0.00,0,N/A,N/A
대신 철광석 선물 ETN(H) B,"15,990",275,+1.75%,0,"1,000",160,0.00,47,N/A,N/A
TIMEFOLIO 탄소중립액티브,"12,280",20,+0.16%,0,"1,300",160,0.00,"1,491",N/A,N/A
메리츠 레버리지 구리 선물 ETN(H),"15,960",0,0.00%,0,"1,000",160,0.00,0,N/A,N/A
대한제당우,"2,460",20,-0.81%,500,"6,483",159,2.22,"101,512",9.25,N/A
메리츠 S&P 유럽탄소배출권 선물 ETN,"15,940",165,-1.02%,0,"1,000",159,0.00,1,N/A,N/A
TRUE 인버스 2X 은 선물 ETN,"15,915",605,+3.95%,0,"1,000",159,0.00,542,N/A,N/A
TIGER K게임,"9,640",125,-1.28%,0,"1,650",159,0.24,"17,469",N/A,N/A
TIGER MSCI KOREA ESG리더스,"9,115",45,+0.50%,0,"1,740",159,0.00,696,N/A,N/A
KBSTAR 미국S&P500(H),"10,570",15,+0.14%,0,"1,500",159,0.00,143,N/A,N/A
하나 레버리지 구리 선물 ETN(H),"15,820",0,0.00%,0,"1,000",158,0.00,0,N/A,N/A
삼성 레버리지 구리 선물 ETN(H),"15,795",345,-2.14%,0,"1,000",158,0.00,"3,081",N/A,N/A
미래에셋 인버스 2X 은 선물 ETN,"15,795",500,+3.27%,0,"1,000",158,0.00,231,N/A,N/A
QV 인버스 레버리지 금 선물 ETN(H),"15,720",0,0.00%,0,"1,000",157,0.00,0,N/A,N/A
TRUE S&P500 VIX S/T 선물 ETN(H),"15,720",335,-2.09%,0,"1,000",157,0.00,"2,575",N/A,N/A
메리츠 미국레버리지 인플레이션국채ETN(H),"7,850",105,-1.32%,0,"2,000",157,0.00,6,N/A,N/A
KODEX 미국S&P500(H),"10,125",5,+0.05%,0,"1,550",157,0.00,"4,690",N/A,N/A
TIGER 우량가치,"11,365",25,-0.22%,0,"1,380",157,0.00,"1,277",N/A,N/A
QV 미국 IT TOP5 ETN(H),"22,305",75,-0.34%,0,700,156,0.00,14,N/A,N/A
TIGER AI코리아그로스액티브,"12,010",25,-0.21%,0,"1,300",156,0.00,"2,465",N/A,N/A
일정실업,"12,900",0,0.00%,"5,000","1,200",155,0.00,0,-1.81,-98.15
KODEX 코스닥150롱코스피200숏선물,"10,265",25,-0.24%,0,"1,500",154,0.00,"20,268",N/A,N/A
메리츠 S&P 유럽탄소배출권 선물 ETN(H),"15,260",0,0.00%,0,"1,000",153,0.00,0,N/A,N/A
TRUE S&P 유럽탄소배출권 선물 ETN(H),"15,250",0,0.00%,0,"1,000",152,0.00,0,N/A,N/A
한화우,"31,450","1,150",-3.53%,"5,000",479,151,0.14,"3,459",2.35,N/A
SOL 코스닥150,"13,430",140,-1.03%,0,"1,120",150,0.00,237,N/A,N/A
KODEX 필수소비재,"7,510",160,+2.18%,0,"2,000",150,0.02,"10,790",N/A,N/A
메리츠 인버스 2X 국채30년 ETN,"15,015",135,+0.91%,0,"1,000",150,0.00,407,N/A,N/A
QV 인버스 레버리지 WTI원유 선물 ETN(H),100,0,0.00%,0,"150,000",150,0.00,"539,506",N/A,N/A
KODEX 다우존스미국리츠(H),"11,510",175,+1.54%,0,"1,300",150,0.00,"7,082",N/A,N/A
신한 FnGuide 폐기물처리 ETN,"7,475",30,-0.40%,0,"2,000",150,0.00,12,N/A,N/A
KODEX 200가치저변동,"9,885",50,-0.50%,0,"1,500",148,0.00,211,N/A,N/A
KBSTAR 글로벌클린에너지S&P,"9,855",180,+1.86%,0,"1,500",148,0.00,"4,057",N/A,N/A
KBSTAR 글로벌메타버스Moorgate,"8,375",25,+0.30%,0,"1,750",147,0.84,368,N/A,N/A
TIGER 단기선진하이일드(합성 H),"12,175",25,+0.21%,0,"1,200",146,0.00,90,N/A,N/A
유유제약1우,"6,420",240,-3.60%,"1,000","2,267",146,0.60,"30,965",-21.26,N/A
삼성 인버스 2X 코스피200 선물 ETN,"14,510",80,+0.55%,0,"1,000",145,0.00,"6,102",N/A,N/A
TIGER 글로벌자원생산기업(합성 H),"16,065",15,-0.09%,0,900,145,0.00,"1,316",N/A,N/A
신한 인버스 2X 코스피 200 선물 ETN,"14,420",50,-0.35%,0,"1,000",144,0.00,2,N/A,N/A
KB 인버스 2X 나스닥 100 ETN,"7,185",70,+0.98%,0,"2,000",144,0.00,"6,149",N/A,N/A
KOSEF 코스닥150,"6,825",25,-0.36%,0,"2,100",143,0.00,302,N/A,N/A
TIMEFOLIO 이노베이션액티브,"8,955",30,-0.33%,0,"1,600",143,0.00,"1,644",N/A,N/A
신한 인버스 WTI원유 선물 ETN(H),"2,860",45,+1.60%,0,"5,000",143,0.00,"25,089",N/A,N/A
KBSTAR 국채선물3년,"51,805",55,+0.11%,0,276,143,0.00,98,N/A,N/A
KODEX TDF2050액티브,"10,995",40,+0.37%,0,"1,300",143,0.00,"20,436",N/A,N/A
KBSTAR 채권혼합,"59,545",165,+0.28%,0,240,143,0.00,22,N/A,N/A
미래에셋 인버스 미디어엔터 Core5 ETN,"14,275",75,+0.53%,0,"1,000",143,0.00,5,N/A,N/A
SOL 국고채3년,"102,965",75,-0.07%,0,138,142,0.00,120,N/A,N/A
FOCUS ESG리더스,"10,145",25,-0.25%,0,"1,400",142,0.00,131,N/A,N/A
하나 S&P 레버리지 WTI원유 선물 ETN,"14,165",410,-2.81%,0,"1,000",142,0.00,"7,207",N/A,N/A
신한 블룸버그 레버리지 WTI원유 선물 ETN,"14,160",345,-2.38%,0,"1,000",142,0.00,"32,597",N/A,N/A
QV 블룸버그 2X WTI원유선물 ETN,"14,140",395,-2.72%,0,"1,000",141,0.00,6,N/A,N/A
KBSTAR V&S셀렉트밸류채권혼합,"11,770",5,+0.04%,0,"1,200",141,0.00,"9,858",N/A,N/A
TRUE 인버스 2X 플래티넘 선물 ETN,"14,075",155,-1.09%,0,"1,000",141,0.00,312,N/A,N/A
KB 블룸버그 레버리지 천연가스선물 ETN(H),"1,405",70,+5.24%,0,"10,000",140,0.00,"686,271",N/A,N/A
KOSEF 미국달러선물인버스2X,"5,950",85,-1.41%,0,"2,350",140,0.00,"17,788",N/A,N/A
TIGER 미국달러선물레버리지,"12,695",125,+0.99%,0,"1,100",140,0.00,"4,126",N/A,N/A
ARIRANG 선진국MSCI(합성 H),"11,080",55,-0.49%,0,"1,260",140,0.00,"7,874",N/A,N/A
메리츠 인버스 2X 은 선물 ETN(H),"13,890",365,+2.70%,0,"1,000",139,0.00,"3,331",N/A,N/A
TIGER 200 철강소재,"9,715",125,-1.27%,0,"1,420",138,0.00,"30,695",N/A,N/A
한진칼우,"25,650",400,-1.54%,"2,500",537,138,1.33,"5,685",2.52,N/A
KODEX Fn Top10동일가중,"8,095",60,-0.74%,0,"1,700",138,0.00,"7,620",N/A,N/A
신한 인버스 2X 구리 선물 ETN,"2,745",85,+3.20%,0,"5,000",137,0.00,800,N/A,N/A
ACE 미국다우존스리츠(합성 H),"76,100","1,300",+1.74%,0,180,137,0.00,160,N/A,N/A
KB 인버스 2X KOSDAQ 150 선물 ETN,"9,130",50,+0.55%,0,"1,500",137,0.00,"53,095",N/A,N/A
TIGER TSMC밸류체인FACTSET,"9,415",65,-0.69%,0,"1,450",137,5.96,"609,533",N/A,N/A
ARIRANG 우주항공&UAM iSelect,"10,915",105,-0.95%,0,"1,250",136,0.00,"31,704",N/A,N/A
ACE 일본Nikkei225(H),"19,460",40,+0.21%,0,700,136,0.00,631,N/A,N/A
QV 인버스 레버리지 은 선물 ETN(H),"13,575",0,0.00%,0,"1,000",136,0.00,0,N/A,N/A
메리츠 인버스 2X 미국채10년 ETN(H),"13,555",175,+1.31%,0,"1,000",136,0.00,126,N/A,N/A
FOCUS AI코리아액티브,"11,285",155,-1.35%,0,"1,200",135,0.00,80,N/A,N/A
